EVACode,UICCode,code,ingangsDatum,heeftFaciliteiten,heeftReisassistentie,heeftVertrektijden,land,lat,lng,radius,naderenRadius,namen,synoniemen,nearbyMeLocationId,sporen,stationType,cdCode
8400417,8400417,MRN,1990-01-01,True,True,True,NL,52.0641670227051,5.36999988555908,260,800,"{'lang': 'Maarn', 'middel': 'Maarn', 'kort': 'Maarn'}",[],"{'value': 'MRN', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",KNOOPPUNT_STOPTREIN_STATION,417.0
8400419,8400419,MAS,1990-01-01,True,True,True,NL,52.1352767944336,5.03361129760742,200,1200,"{'lang': 'Maarssen', 'middel': 'Maarssen', 'kort': 'Maarssen'}",[],"{'value': 'MAS', 'type': 'stationV2'}","[{'spoorNummer': '2'}, {'spoorNummer': '3'}]",STOPTREIN_STATION,419.0
8400424,8400424,MT,2022-01-01,True,True,True,NL,50.8502769470215,5.70555543899536,525,1200,"{'lang': 'Maastricht', 'middel': 'Maastricht', 'kort': 'Maastricht'}",[],"{'value': 'MT', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}, {'spoorNummer': '3'}, {'spoorNummer': '4a'}, {'spoorNummer': '4b'}, {'spoorNummer': '5a'}, {'spoorNummer': '5b'}, {'spoorNummer': '6'}]",KNOOPPUNT_INTERCITY_STATION,424.0
8400426,8400426,MTR,2022-01-01,True,True,True,NL,50.8386116027832,5.71722221374512,200,1200,"{'lang': 'Maastricht Randwyck', 'middel': 'Randwyck', 'kort': 'Randwyck'}",[],"{'value': 'MTR', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}, {'spoorNummer': '3'}]",KNOOPPUNT_STOPTREIN_STATION,426.0
8400427,8400427,MG,2020-09-01,True,True,True,NL,53.1296368,5.7131996,200,1200,"{'lang': 'Mantgum', 'middel': 'Mantgum', 'kort': 'Mantgum'}",[],"{'value': 'MG', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,427.0
8400428,8400428,MRB,2020-05-13,True,True,True,NL,52.5094451904297,6.57527780532837,260,1200,"{'lang': 'Mariënberg', 'middel': 'Mariënberg', 'kort': 'Mariënberg'}",[],"{'value': 'MRB', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}, {'spoorNummer': '3'}]",KNOOPPUNT_SNELTREIN_STATION,428.0
8400430,8400430,MTH,2020-09-01,True,True,True,NL,53.1607232,6.7402989,200,1200,"{'lang': 'Martenshoek', 'middel': 'Martenshoek', 'kort': 'Martenshk'}",[],"{'value': 'MTH', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,430.0
8400088,8400432,MZ,2011-05-01,True,True,True,NL,51.304986,5.629796,200,1200,"{'lang': 'Maarheeze', 'middel': 'Maarheeze', 'kort': 'Maarheeze'}",[],"{'value': 'MZ', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,432.0
8400433,8400433,HGLG,2020-05-13,True,True,True,NL,52.261667,6.767778,200,1200,"{'lang': 'Hengelo Gezondheidspark', 'middel': 'Hengelo Gezondh.', 'kort': 'Gezondhprk'}",[],"{'value': 'HGLG', 'type': 'stationV2'}",[{'spoorNummer': '1'}],STOPTREIN_STATION,433.0
8400434,8400434,MES,2022-01-01,True,True,True,NL,50.882879392551,5.75099945068359,200,1200,"{'lang': 'Meerssen', 'middel': 'Meerssen', 'kort': 'Meerssen'}",[],"{'value': 'MES', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",SNELTREIN_STATION,434.0
8400435,8400435,MP,2023-12-10,True,True,True,NL,52.6908340454102,6.19750022888184,300,1200,"{'lang': 'Meppel', 'middel': 'Meppel', 'kort': 'Meppel'}",[],"{'value': 'MP', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}, {'spoorNummer': '2a'}, {'spoorNummer': '2b'}, {'spoorNummer': '3'}]",KNOOPPUNT_STOPTREIN_STATION,435.0
8400436,8400436,MDB,2015-03-18,True,True,True,NL,51.4947204589844,3.61722230911255,200,1200,"{'lang': 'Middelburg', 'middel': 'Middelburg', 'kort': 'Middelburg'}",[],"{'value': 'MDB', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,436.0
8400104,8400438,HBZM,2020-05-13,True,True,True,NL,51.82944,4.815663,200,1200,"{'lang': 'Hardinxveld Blauwe Zoom', 'middel': 'Blauwe Zoom', 'kort': 'Blauwe Zm'}",[],"{'value': 'HBZM', 'type': 'stationV2'}",[{'spoorNummer': '1'}],STOPTREIN_STATION,438.0
8400077,8400446,MMLH,2020-05-13,True,True,True,NL,51.766262,5.879133,200,1200,"{'lang': 'Mook-Molenhoek', 'middel': 'Molenhoek', 'kort': 'Mook-Molen'}",[],"{'value': 'MMLH', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,446.0
8400449,8400449,MTN,2022-01-01,True,True,True,NL,50.87087,5.71774,200,1200,"{'lang': 'Maastricht Noord', 'middel': 'Maastricht Noord', 'kort': 'Maastr. N'}",[],"{'value': 'MTN', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,449.0
8400450,8400450,AMPO,2012-12-12,True,True,True,NL,52.342778,5.151944,200,1200,"{'lang': 'Almere Poort', 'middel': 'Poort', 'kort': 'Poort'}",[],"{'value': 'AMPO', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,450.0
8400016,8400451,NML,2011-05-01,True,True,True,NL,51.863154,5.859625,200,500,"{'lang': 'Nijmegen Lent', 'middel': 'Lent', 'kort': 'Lent'}",[],"{'value': 'NML', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,451.0
8400452,8400452,NDB,2009-02-18,True,True,True,NL,52.2802772521973,5.15694427490234,525,1200,"{'lang': 'Naarden-Bussum', 'middel': 'Naarden-Bussum', 'kort': 'Naarden-Bu'}",[],"{'value': 'NDB', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",KNOOPPUNT_STOPTREIN_STATION,452.0
8400454,8400454,NA,2020-05-13,True,True,True,NL,52.7186126708984,6.84861087799072,200,1600,"{'lang': 'Nieuw Amsterdam', 'middel': 'Nw. Amsterdam', 'kort': ""Nw A'dam""}",[],"{'value': 'NA', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",SNELTREIN_STATION,454.0
8400455,8400455,NWK,2011-05-01,True,True,True,NL,51.9652786254883,4.61694431304932,200,1200,"{'lang': 'Nieuwerkerk a/d IJssel', 'middel': 'Nieuwerkerk', 'kort': 'Nieuwerkrk'}",[],"{'value': 'NWK', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,455.0
8400457,8400457,NSCH,2020-09-01,True,True,True,NL,53.1844,7.19937,200,1200,"{'lang': 'Bad Nieuweschans', 'middel': 'Bad Nieuweschans', 'kort': 'Nweschans'}",['Nieuweschans'],"{'value': 'NSCH', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",KNOOPPUNT_STOPTREIN_STATION,457.0
8400460,8400460,NVP,2011-05-01,True,True,True,NL,52.2588882446289,4.64555549621582,200,1200,"{'lang': 'Nieuw Vennep', 'middel': 'Nieuw Vennep', 'kort': 'Nw Vennep'}",[],"{'value': 'NVP', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,460.0
8400466,8400466,NS,2023-12-10,True,True,True,NL,52.3708343505859,5.78527784347534,200,1200,"{'lang': 'Nunspeet', 'middel': 'Nunspeet', 'kort': 'Nunspeet'}",[],"{'value': 'NS', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,466.0
8400467,8400467,NH,2022-01-01,True,True,True,NL,50.9194450378418,5.89277791976929,200,1200,"{'lang': 'Nuth', 'middel': 'Nuth', 'kort': 'Nuth'}",[],"{'value': 'NH', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,467.0
8400468,8400468,NMH,2020-05-13,True,True,True,NL,51.8269462585449,5.86749982833862,200,1200,"{'lang': 'Nijmegen Heyendaal', 'middel': 'Nm Heyendaal', 'kort': 'Heyendaal'}",[],"{'value': 'NMH', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,468.0
8400469,8400469,NKK,1990-01-01,True,True,True,NL,52.2222213745117,5.49388885498047,200,1600,"{'lang': 'Nijkerk', 'middel': 'Nijkerk', 'kort': 'Nijkerk'}",[],"{'value': 'NKK', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,469.0
8400470,8400470,NM,2019-10-02,True,True,True,NL,51.8436126708984,5.85222244262695,525,1200,"{'lang': 'Nijmegen', 'middel': 'Nijmegen', 'kort': 'Nijmegen'}",[],"{'value': 'NM', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '1a'}, {'spoorNummer': '1b'}, {'spoorNummer': '3'}, {'spoorNummer': '4'}, {'spoorNummer': '4a'}, {'spoorNummer': '4b'}, {'spoorNummer': '35'}]",KNOOPPUNT_INTERCITY_STATION,470.0
8400472,8400472,NVD,2020-05-13,True,True,True,NL,52.366111,6.462,200,1200,"{'lang': 'Nijverdal', 'middel': 'Nijverdal', 'kort': 'Nijverdal'}",[],"{'value': 'NVD', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,472.0
8400475,8400475,NMD,2011-05-01,True,True,True,NL,51.8241653442383,5.79555559158325,200,1200,"{'lang': 'Nijmegen Dukenburg', 'middel': 'Dukenburg', 'kort': 'Dukenburg'}",[],"{'value': 'NMD', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,475.0
8400109,8400477,NMGO,2014-12-14,True,True,True,NL,51.8273,5.822722,200,1200,"{'lang': 'Nijmegen Goffert', 'middel': 'Goffert', 'kort': 'Goffert'}",[],"{'value': 'NMGO', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,477.0
8400480,8400480,OBD,1995-01-01,True,True,True,NL,52.6780548095703,4.90722227096558,200,1200,"{'lang': 'Obdam', 'middel': 'Obdam', 'kort': 'Obdam'}",[],"{'value': 'OBD', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,480.0
8400482,8400482,OT,1990-01-01,True,True,True,NL,51.5822219848633,5.19416666030884,200,1200,"{'lang': 'Oisterwijk', 'middel': 'Oisterwijk', 'kort': 'Oisterwijk'}",[],"{'value': 'OT', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,482.0
8400483,8400483,ODZ,2020-05-13,True,True,True,NL,52.3063888549805,6.93472242355347,200,1200,"{'lang': 'Oldenzaal', 'middel': 'Oldenzaal', 'kort': 'Oldenzaal'}",[],"{'value': 'ODZ', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '1a'}, {'spoorNummer': '1b'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,483.0
8400486,8400486,OST,2005-01-01,True,True,True,NL,52.3347206115723,6.11305570602417,200,1600,"{'lang': 'Olst', 'middel': 'Olst', 'kort': 'Olst'}",[],"{'value': 'OST', 'type': 'stationV2'}","[{'spoorNummer': '2'}, {'spoorNummer': '3'}]",INTERCITY_STATION,486.0
8400487,8400487,OMN,2020-05-13,True,True,True,NL,52.5094451904297,6.41583347320557,525,1600,"{'lang': 'Ommen', 'middel': 'Ommen', 'kort': 'Ommen'}",[],"{'value': 'OMN', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",KNOOPPUNT_SNELTREIN_STATION,487.0
8400489,8400489,OTB,1990-01-01,True,True,True,NL,51.9949989318848,5.84000015258789,200,1200,"{'lang': 'Oosterbeek', 'middel': 'Oosterbeek', 'kort': 'Oosterbeek'}",[],"{'value': 'OTB', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,489.0
8400490,8400490,HVL,2020-05-13,True,True,True,NL,52.16652,5.45718,200,1200,"{'lang': 'Hoevelaken', 'middel': 'Hoevelaken', 'kort': 'Hoevelaken'}",[],"{'value': 'HVL', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,490.0
8400494,8400494,OP,2020-05-13,True,True,True,NL,51.9261615,5.6371145,200,1200,"{'lang': 'Opheusden', 'middel': 'Opheusden', 'kort': 'Opheusden'}",[],"{'value': 'OP', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,494.0
8400495,8400495,O,2011-05-01,True,True,True,NL,51.7655563354492,5.53222227096558,525,1600,"{'lang': 'Oss', 'middel': 'Oss', 'kort': 'Oss'}",[],"{'value': 'O', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",KNOOPPUNT_INTERCITY_STATION,495.0
8400496,8400496,OW,2011-05-01,True,True,True,NL,51.758056640625,5.50555562973022,200,1200,"{'lang': 'Oss West', 'middel': 'Oss West', 'kort': 'Oss W'}",[],"{'value': 'OW', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,496.0
8400101,8400497,SDTB,2020-05-13,True,True,True,NL,51.829722,4.743333,200,1200,"{'lang': 'Sliedrecht Baanhoek', 'middel': 'Baanhoek', 'kort': 'Baanhoek'}",[],"{'value': 'SDTB', 'type': 'stationV2'}",[{'spoorNummer': '1'}],STOPTREIN_STATION,497.0
8400498,8400498,ODB,2011-05-01,True,True,True,NL,51.587776184082,4.53333330154419,200,1200,"{'lang': 'Oudenbosch', 'middel': 'Oudenbosch', 'kort': 'Oudenbosch'}",[],"{'value': 'ODB', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}, {'spoorNummer': '3'}]",STOPTREIN_STATION,498.0
8400046,8400499,PMW,2007-12-09,True,True,True,NL,52.4965906325416,4.93562936782836,200,1200,"{'lang': 'Purmerend Weidevenne', 'middel': 'Weidevenne', 'kort': 'Weidevenne'}",[],"{'value': 'PMW', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,499.0
8400501,8400501,OVN,2011-05-01,True,True,True,NL,52.3911094665527,4.6061110496521,200,1200,"{'lang': 'Overveen', 'middel': 'Overveen', 'kort': 'Overveen'}",[],"{'value': 'OVN', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,501.0
8400505,8400505,RSW,2011-05-01,True,True,True,NL,52.039722442627,4.31916666030884,200,1200,"{'lang': 'Rijswijk', 'middel': 'Rijswijk', 'kort': 'Rijswijk'}",[],"{'value': 'RSW', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}, {'spoorNummer': '3'}, {'spoorNummer': '4'}]",STOPTREIN_STATION,505.0
8400506,8400506,PMO,1990-01-01,True,True,True,NL,52.5113906860352,4.96833324432373,200,1200,"{'lang': 'Purmerend Overwhere', 'middel': 'Overwhere', 'kort': 'Overwhere'}",[],"{'value': 'PMO', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,506.0
8400507,8400507,RTA,2007-12-09,True,True,True,NL,51.9519462585449,4.55361127853394,260,1600,"{'lang': 'Rotterdam Alexander', 'middel': 'Alexander', 'kort': 'Alexander'}",[],"{'value': 'RTA', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",INTERCITY_STATION,507.0
8400508,8400508,PMR,2011-05-01,True,True,True,NL,52.5030555725098,4.95361089706421,260,800,"{'lang': 'Purmerend', 'middel': 'Purmerend', 'kort': 'Purmerend'}",[],"{'value': 'PMR', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",KNOOPPUNT_STOPTREIN_STATION,508.0
8400509,8400509,PT,1990-01-01,True,True,True,NL,52.2649993896484,5.57527780532837,200,1200,"{'lang': 'Putten', 'middel': 'Putten', 'kort': 'Putten'}",[],"{'value': 'PT', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,509.0
8400513,8400513,RAT,2020-05-13,True,True,True,NL,52.3916664123535,6.27750015258789,200,1200,"{'lang': 'Raalte', 'middel': 'Raalte', 'kort': 'Raalte'}",[],"{'value': 'RAT', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,513.0
8400515,8400515,RVS,2011-05-01,True,True,True,NL,51.7941665649414,5.63583326339722,200,1200,"{'lang': 'Ravenstein', 'middel': 'Ravenstein', 'kort': 'Ravenstein'}",[],"{'value': 'RVS', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,515.0
8400517,8400517,RHN,2003-09-01,True,True,True,NL,51.958610534668,5.57833337783814,200,1200,"{'lang': 'Rhenen', 'middel': 'Rhenen', 'kort': 'Rhenen'}",[],"{'value': 'RHN', 'type': 'stationV2'}",[{'spoorNummer': '1'}],KNOOPPUNT_STOPTREIN_STATION,517.0
8400518,8400518,RV,2020-05-13,True,True,True,NL,51.2832191665301,6.07895851135253,200,1200,"{'lang': 'Reuver', 'middel': 'Reuver', 'kort': 'Reuver'}",[],"{'value': 'RV', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,518.0
8400519,8400519,RH,1990-01-01,True,True,True,NL,52.0101,6.0314,260,1600,"{'lang': 'Rheden', 'middel': 'Rheden', 'kort': 'Rheden'}",[],"{'value': 'RH', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,519.0
8400520,8400520,AMRI,2017-12-10,True,True,True,NL,52.3419456481934,6.66666650772095,200,1600,"{'lang': 'Almelo de Riet', 'middel': 'de Riet', 'kort': 'de Riet'}",[],"{'value': 'AMRI', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,520.0
8400521,8400521,RB,2011-05-01,True,True,True,NL,51.422779083252,4.16111087799072,250,1200,"{'lang': 'Rilland-Bath', 'middel': 'Rilland-Bath', 'kort': 'Rilland-Ba'}",[],"{'value': 'RB', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,521.0
8400523,8400523,RM,2022-01-01,True,True,True,NL,51.1930541992188,5.9941668510437,525,1200,"{'lang': 'Roermond', 'middel': 'Roermond', 'kort': 'Roermond'}",[],"{'value': 'RM', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}, {'spoorNummer': '3a'}, {'spoorNummer': '3b'}]",KNOOPPUNT_INTERCITY_STATION,523.0
8400524,8400524,RS,2011-05-01,True,True,True,NL,51.7147216796875,5.36805534362793,200,1200,"{'lang': 'Rosmalen', 'middel': 'Rosmalen', 'kort': 'Rosmalen'}",[],"{'value': 'RS', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,524.0
8400525,8400525,RD,2020-09-01,True,True,True,NL,53.421262,6.7587,200,1200,"{'lang': 'Roodeschool', 'middel': 'Roodeschool', 'kort': 'Roodeschl'}",[],"{'value': 'RD', 'type': 'stationV2'}",[{'spoorNummer': '1'}],STOPTREIN_STATION,525.0
8400526,8400526,RSD,2018-04-09,True,True,True,NL,51.5402793884277,4.45833349227905,525,1200,"{'lang': 'Roosendaal', 'middel': 'Roosendaal', 'kort': 'Roosendaal'}",[],"{'value': 'RSD', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '1a'}, {'spoorNummer': '1b'}, {'spoorNummer': '3'}, {'spoorNummer': '3a'}, {'spoorNummer': '3b'}, {'spoorNummer': '4'}, {'spoorNummer': '4a'}, {'spoorNummer': '4b'}]",KNOOPPUNT_INTERCITY_STATION,526.0
8400529,8400529,RTB,2011-05-01,True,True,True,NL,51.9202766418457,4.48888874053955,200,1200,"{'lang': 'Rotterdam Blaak', 'middel': 'Blaak', 'kort': 'Blaak'}",[],"{'value': 'RTB', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}, {'spoorNummer': '3'}, {'spoorNummer': '4'}]",STOPTREIN_STATION,529.0
8400530,8400530,RTD,2017-02-01,True,True,True,NL,51.9249992370605,4.46888875961304,525,1000,"{'lang': 'Rotterdam Centraal', 'middel': 'Rotterdam C.', 'kort': 'Rotterdm C'}","['Rotterdam CS', 'Rotterdam']","{'value': 'RTD', 'type': 'stationV2'}","[{'spoorNummer': '2'}, {'spoorNummer': '3'}, {'spoorNummer': '4'}, {'spoorNummer': '6'}, {'spoorNummer': '7'}, {'spoorNummer': '8'}, {'spoorNummer': '9'}, {'spoorNummer': '11'}, {'spoorNummer': '12'}, {'spoorNummer': '13'}, {'spoorNummer': '14'}, {'spoorNummer': '15'}, {'spoorNummer': '16'}]",MEGA_STATION,530.0
8400531,8400531,RTN,2007-12-09,True,True,True,NL,51.9422225952148,4.48166656494141,200,1200,"{'lang': 'Rotterdam Noord', 'middel': 'Rotterdam Noord', 'kort': 'Rotterdm N'}",[],"{'value': 'RTN', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,531.0
8400533,8400533,RTZ,2011-05-01,True,True,True,NL,51.9044456481934,4.51027774810791,200,1200,"{'lang': 'Rotterdam Zuid', 'middel': 'Rotterdam Zuid', 'kort': 'Rotterdm Z'}",[],"{'value': 'RTZ', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}, {'spoorNummer': '3'}, {'spoorNummer': '4'}]",STOPTREIN_STATION,533.0
8400015,8400534,RTST,2007-12-09,True,True,False,NL,51.8938903808594,4.51972198486328,200,1200,"{'lang': 'Rotterdam Stadion', 'middel': ""R'dam Stadion"", 'kort': 'Stadion'}",[],"{'value': 'RTST', 'type': 'stationV2'}","[{'spoorNummer': '3a'}, {'spoorNummer': '3b'}, {'spoorNummer': '4a'}, {'spoorNummer': '4b'}]",FACULTATIEF_STATION,534.0
8400537,8400537,RL,2020-05-13,True,True,True,NL,52.0810888,6.4492656,200,1200,"{'lang': 'Ruurlo', 'middel': 'Ruurlo', 'kort': 'Ruurlo'}",[],"{'value': 'RL', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,537.0
8400538,8400538,RSN,2023-12-10,True,True,True,NL,52.3122215270996,6.52027797698975,200,1600,"{'lang': 'Rijssen', 'middel': 'Rijssen', 'kort': 'Rijssen'}",[],"{'value': 'RSN', 'type': 'stationV2'}","[{'spoorNummer': '2'}, {'spoorNummer': '3'}]",STOPTREIN_STATION,538.0
8400542,8400542,RLB,2011-05-01,True,True,True,NL,51.8800010681152,4.53138875961304,200,1200,"{'lang': 'Rotterdam Lombardijen', 'middel': 'Lombardijen', 'kort': 'Lombardije'}",[],"{'value': 'RLB', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}, {'spoorNummer': '3'}, {'spoorNummer': '4'}]",STOPTREIN_STATION,542.0
8400543,8400543,SPTN,2011-05-01,True,True,True,NL,52.4338874816895,4.63250017166138,200,1200,"{'lang': 'Santpoort Noord', 'middel': 'Santpoort Noord', 'kort': 'Santprt N'}",[],"{'value': 'SPTN', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '3'}]",STOPTREIN_STATION,543.0
8400544,8400544,SPTZ,2011-05-01,True,True,True,NL,52.4197235107422,4.63138866424561,200,1200,"{'lang': 'Santpoort Zuid', 'middel': 'Santpoort Zuid', 'kort': 'Santprt Z'}",[],"{'value': 'SPTZ', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,544.0
8400547,8400547,SWD,2020-09-01,True,True,True,NL,53.29113,6.5404,200,1200,"{'lang': 'Sauwerd', 'middel': 'Sauwerd', 'kort': 'Sauwerd'}",[],"{'value': 'SWD', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,547.0
8400548,8400548,LG,2022-01-01,True,True,True,NL,50.8963890075684,6.01916646957398,260,800,"{'lang': 'Landgraaf', 'middel': 'Landgraaf', 'kort': 'Landgraaf'}",[],"{'value': 'LG', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}, {'spoorNummer': '3'}]",KNOOPPUNT_STOPTREIN_STATION,548.0
8400549,8400549,SGN,1990-01-01,True,True,True,NL,52.7844429016113,4.80527782440186,200,1200,"{'lang': 'Schagen', 'middel': 'Schagen', 'kort': 'Schagen'}",[],"{'value': 'SGN', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}, {'spoorNummer': '3'}]",STOPTREIN_STATION,549.0
8400551,8400551,SDA,2020-09-01,True,True,True,NL,53.1655362,6.9777775,200,1200,"{'lang': 'Scheemda', 'middel': 'Scheemda', 'kort': 'Scheemda'}",[],"{'value': 'SDA', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,551.0
8400553,8400553,SDM,2017-04-01,True,True,True,NL,51.9212438128032,4.4089937210083,200,1200,"{'lang': 'Schiedam Centrum', 'middel': 'Schiedam C.', 'kort': 'Schiedam C'}",[],"{'value': 'SDM', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}, {'spoorNummer': '3'}, {'spoorNummer': '5'}]",STOPTREIN_STATION,553.0
8400554,8400554,SN,2022-01-01,True,True,True,NL,50.9391670227051,5.87444448471069,200,1200,"{'lang': 'Schinnen', 'middel': 'Schinnen', 'kort': 'Schinnen'}",[],"{'value': 'SN', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,554.0
8400555,8400555,SOG,2022-01-01,True,True,True,NL,50.856388092041,5.87222242355347,200,1200,"{'lang': 'Schin op Geul', 'middel': 'Schin op Geul', 'kort': 'Schin op G'}",[],"{'value': 'SOG', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,555.0
8400561,8400561,SHL,2017-02-01,True,True,True,NL,52.3094444274902,4.76194429397583,2800,3200,"{'lang': 'Schiphol Airport', 'middel': 'Schiphol Airport', 'kort': 'Schiphol'}",['Amsterdam Airport'],"{'value': 'SHL', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}, {'spoorNummer': '3'}, {'spoorNummer': '4'}, {'spoorNummer': '5'}, {'spoorNummer': '6'}]",MEGA_STATION,561.0
